"x","M","I","S","L","U"
219.5,32.7629580635589,25.6757111708253,41.5613307656158,0,0
219.6,32.7780939524259,25.6771964898014,41.5447095577727,0,0
219.7,32.7932254204477,25.6786795824691,41.5280949970832,0,0
219.8,32.8083524669455,25.6801604521654,41.5114870808891,0,0
219.9,32.8234750912446,25.6816391022224,41.494885806533,0,0
220,32.8385932926744,25.6831155359669,41.4782911713587,0,0
220.1,32.853707070568,25.684589756721,41.461703172711,0,0
220.2,32.8688164242624,25.6860617678016,41.445121807936,0,0
220.3,32.8839213530987,25.6875315725208,41.4285470743805,0,0
220.4,32.8990218564218,25.6889991741856,41.4119789693927,0,0
220.5,32.9141179335804,25.6904645760981,41.3954174903215,0,0
220.6,32.9292095839272,25.6919277815555,41.3788626345173,0,0
220.7,32.9442968068188,25.69338879385,41.3623143993312,0,0
220.8,32.9593796016157,25.6948476162689,41.3457727821154,0,0
220.9,32.9744579676821,25.6963042520945,41.3292377802234,0,0
221,32.9895319043862,25.6977587046043,41.3127093910096,0,0
221.1,33.0046014111,25.6992109770707,41.2961876118293,0,0
221.2,33.0196664871994,25.7006610727614,41.2796724400391,0,0
221.3,33.0347271320642,25.7021089949392,41.2631638729966,0,0
221.4,33.0497833450778,25.7035547468618,41.2466619080604,0,0
221.5,33.0648351256277,25.7049983317821,41.2301665425902,0,0
221.6,33.0798824731049,25.7064397529483,41.2136777739468,0,0
221.7,33.0949253869046,25.7078790136035,41.1971955994919,0,0
221.8,33.1099638664256,25.7093161169861,41.1807200165883,0,0
221.9,33.1249979110704,25.7107510663296,41.1642510226001,0,0
222,33.1400275202454,25.7121838648625,41.1477886148921,0,0
222.1,33.1550526933609,25.7136145158088,41.1313327908303,0,0
222.2,33.1700734298308,25.7150430223873,41.1148835477819,0,0
222.3,33.1850897290728,25.7164693878122,41.098440883115,0,0
222.4,33.2001015905085,25.7178936152928,41.0820047941987,0,0
222.5,33.2151090135631,25.7193157080337,41.0655752784032,0,0
222.6,33.2301119976656,25.7207356692345,41.0491523330999,0,0
222.7,33.2451105422488,25.7221535020902,41.032735955661,0,0
222.8,33.2601046467492,25.7235692097908,41.01632614346,0,0
222.9,33.275094310607,25.7249827955218,40.9999228938712,0,0
223,33.2900795332661,25.7263942624636,40.9835262042702,0,0
223.1,33.3050603141743,25.7278036137922,40.9671360720335,0,0
223.2,33.3200366527829,25.7292108526785,40.9507524945386,0,0
223.3,33.335008548547,25.7306159822888,40.9343754691643,0,0
223.4,33.3499760009253,25.7320190057847,40.91800499329,0,0
223.5,33.3649390093804,25.7334199263229,40.9016410642967,0,0
223.6,33.3798975733784,25.7348187470556,40.885283679566,0,0
223.7,33.3948516923891,25.7362154711301,40.8689328364808,0,0
223.8,33.4098013658861,25.737610101689,40.852588532425,0,0
223.9,33.4247465933464,25.7390026418702,40.8362507647834,0,0
224,33.439687374251,25.740393094807,40.819919530942,0,0
224.1,33.4546237080844,25.7417814636278,40.8035948282878,0,0
224.2,33.4695555943345,25.7431677514566,40.7872766542089,0,0
224.3,33.4844830324933,25.7445519614124,40.7709650060943,0,0
224.4,33.4994060220561,25.7459340966097,40.7546598813342,0,0
224.5,33.5143245625218,25.7473141601584,40.7383612773198,0,0
224.6,33.5292386533932,25.7486921551635,40.7220691914433,0,0
224.7,33.5441482941765,25.7500680847256,40.7057836210979,0,0
224.8,33.5590534843815,25.7514419519405,40.689504563678,0,0
224.9,33.5739542235217,25.7528137598994,40.6732320165789,0,0
225,33.588850511114,25.7541835116889,40.656965977197,0,0
225.1,33.6037423466793,25.7555512103909,40.6407064429298,0,0
225.2,33.6186297297416,25.7569168590827,40.6244534111757,0,0
225.3,33.6335126598287,25.7582804608371,40.6082068793342,0,0
225.4,33.6483911364719,25.7596420187222,40.5919668448059,0,0
225.5,33.6632651592062,25.7610015358014,40.5757333049924,0,0
225.6,33.6781347275701,25.7623590151336,40.5595062572963,0,0
225.7,33.6929998411054,25.7637144597733,40.5432856991213,0,0
225.8,33.7078604993578,25.7650678727701,40.5270716278721,0,0
225.9,33.7227167018763,25.7664192571693,40.5108640409544,0,0
226,33.7375684482135,25.7677686160114,40.4946629357751,0,0
226.1,33.7524157379256,25.7691159523325,40.4784683097419,0,0
226.2,33.7672585705721,25.7704612691642,40.4622801602638,0,0
226.3,33.7820969457162,25.7718045695333,40.4460984847505,0,0
226.4,33.7969308629246,25.7731458564623,40.4299232806131,0,0
226.5,33.8117603217674,25.7744851329691,40.4137545452635,0,0
226.6,33.8265853218182,25.7758224020671,40.3975922761147,0,0
226.7,33.8414058626541,25.7771576667651,40.3814364705808,0,0
226.8,33.8562219438557,25.7784909300675,40.3652871260768,0,0
226.9,33.8710335650071,25.7798221949741,40.3491442400188,0,0
227,33.8858407256957,25.7811514644802,40.333007809824,0,0
227.1,33.9006434255126,25.7824787415768,40.3168778329105,0,0
227.2,33.9154416640522,25.7838040292502,40.3007543066976,0,0
227.3,33.9302354409123,25.7851273304823,40.2846372286054,0,0
227.4,33.9450247556942,25.7864486482505,40.2685265960553,0,0
227.5,33.9598096080027,25.7877679855278,40.2524224064695,0,0
227.6,33.9745899974459,25.7890853452827,40.2363246572714,0,0
227.7,33.9893659236354,25.7904007304792,40.2202333458853,0,0
227.8,34.0041373861863,25.7917141440771,40.2041484697367,0,0
227.9,34.0189043847168,25.7930255890313,40.1880700262519,0,0
228,34.0336669188489,25.7943350682928,40.1719980128583,0,0
228.1,34.0484249882076,25.7956425848078,40.1559324269846,0,0
228.2,34.0631785924216,25.7969481415183,40.1398732660601,0,0
228.3,34.0779277311229,25.7982517413617,40.1238205275154,0,0
228.4,34.0926724039467,25.7995533872712,40.1077742087821,0,0
228.5,34.1074126105319,25.8008530821754,40.0917343072927,0,0
228.6,34.1221483505204,25.8021508289987,40.075700820481,0,0
228.7,34.1368796235576,25.803446630661,40.0596737457814,0,0
228.8,34.1516064292924,25.8047404900778,40.0436530806297,0,0
228.9,34.166328767377,25.8060324101604,40.0276388224626,0,0
229,34.1810466374666,25.8073223938156,40.0116309687178,0,0
229.1,34.1957600392202,25.8086104439457,39.9956295168341,0,0
229.2,34.2104689722998,25.809896563449,39.9796344642511,0,0
229.3,34.225173436371,25.8111807552192,39.9636458084098,0,0
229.4,34.2398734311024,25.8124630221458,39.9476635467519,0,0
229.5,34.254568956166,25.8137433671138,39.9316876767202,0,0
229.6,34.2692600112374,25.815021793004,39.9157181957586,0,0
229.7,34.2839465959951,25.8162983026929,39.899755101312,0,0
229.8,34.2986287101211,25.8175728990526,39.8837983908264,0,0
229.9,34.3133063533005,25.8188455849509,39.8678480617485,0,0
230,34.327979525222,25.8201163632515,39.8519041115265,0,0
230.1,34.3426482255773,25.8213852368136,39.8359665376091,0,0
230.2,34.3573124540614,25.822652208492,39.8200353374465,0,0
230.3,34.3719722103727,25.8239172811376,39.8041105084897,0,0
230.4,34.3866274942127,25.8251804575967,39.7881920481906,0,0
230.5,34.4012783052862,25.8264417407115,39.7722799540023,0,0
230.6,34.4159246433013,25.8277011333198,39.7563742233789,0,0
230.7,34.4305665079692,25.8289586382554,39.7404748537755,0,0
230.8,34.4452038990044,25.8302142583475,39.7245818426481,0,0
230.9,34.4598368161248,25.8314679964213,39.7086951874539,0,0
231,34.4744652590512,25.8327198552978,39.692814885651,0,0
231.1,34.4890892275078,25.8339698377936,39.6769409346986,0,0
231.2,34.503708721222,25.8352179467212,39.6610733320568,0,0
231.3,34.5183237399243,25.8364641848888,39.6452120751868,0,0
231.4,34.5329342833486,25.8377085551005,39.6293571615509,0,0
231.5,34.5475403512317,25.8389510601561,39.6135085886122,0,0
231.6,34.5621419433138,25.8401917028512,39.5976663538349,0,0
231.7,34.5767390593383,25.8414304859773,39.5818304546844,0,0
231.8,34.5913316990515,25.8426674123217,39.5660008886267,0,0
231.9,34.6059198622032,25.8439024846674,39.5501776531294,0,0
232,34.6205035485462,25.8451357057933,39.5343607456605,0,0
232.1,34.6350827578363,25.8463670784742,39.5185501636895,0,0
232.2,34.6496574898328,25.8475966054807,39.5027459046865,0,0
232.3,34.6642277442978,25.8488242895792,39.486947966123,0,0
232.4,34.6787935209967,25.8500501335321,39.4711563454712,0,0
232.5,34.6933548196981,25.8512741400973,39.4553710402046,0,0
232.6,34.7079116401736,25.8524963120291,39.4395920477974,0,0
232.7,34.7224639821979,25.8537166520772,39.423819365725,0,0
232.8,34.7370118455488,25.8549351629874,39.4080529914637,0,0
232.9,34.7515552300075,25.8561518475014,39.3922929224911,0,0
233,34.7660941353579,25.8573667083567,39.3765391562854,0,0
233.1,34.7806285613872,25.8585797482868,39.360791690326,0,0
233.2,34.7951585078856,25.859790970021,39.3450505220934,0,0
233.3,34.8096839746465,25.8610003762845,39.329315649069,0,0
233.4,34.8242049614664,25.8622079697985,39.3135870687351,0,0
233.5,34.8387214681446,25.8634137532801,39.2978647785753,0,0
233.6,34.8532334944838,25.8646177294423,39.2821487760739,0,0
233.7,34.8677410402895,25.8658199009941,39.2664390587164,0,0
233.8,34.8822441053704,25.8670202706403,39.2507356239893,0,0
233.9,34.8967426895383,25.8682188410818,39.2350384693799,0,0
234,34.911236792608,25.8694156150153,39.2193475923767,0,0
234.1,34.9257264143971,25.8706105951336,39.2036629904693,0,0
234.2,34.9402115547265,25.8718037841255,39.187984661148,0,0
234.3,34.9546922134202,25.8729951846755,39.1723126019044,0,0
234.4,34.9691683903049,25.8741847994643,39.1566468102308,0,0
234.5,34.9836400852105,25.8753726311686,39.1409872836209,0,0
234.6,34.9981072979701,25.876558682461,39.1253340195689,0,0
234.7,35.0125700284194,25.8777429560101,39.1096870155705,0,0
234.8,35.0270282763973,25.8789254544805,39.0940462691221,0,0
234.9,35.0414820417459,25.8801061805329,39.0784117777212,0,0
235,35.0559313243099,25.8812851368238,39.0627835388663,0,0
235.1,35.0703761239373,25.882462326006,39.0471615500568,0,0
235.2,35.0848164404788,25.883637750728,39.0315458087932,0,0
235.3,35.0992522737882,25.8848114136347,39.0159363125771,0,0
235.4,35.1136836237225,25.8859833173667,39.0003330589108,0,0
235.5,35.1281104901412,25.8871534645609,38.984736045298,0,0
235.6,35.1425328729071,25.88832185785,38.9691452692429,0,0
235.7,35.1569507718858,25.8894884998629,38.9535607282512,0,0
235.8,35.171364186946,25.8906533932247,38.9379824198293,0,0
235.9,35.185773117959,25.8918165405563,38.9224103414847,0,0
236,35.2001775647995,25.8929779444747,38.9068444907258,0,0
236.1,35.2145775273447,25.8941376075933,38.8912848650621,0,0
236.2,35.2289730054749,25.8952955325211,38.875731462004,0,0
236.3,35.2433639990734,25.8964517218635,38.8601842790631,0,0
236.4,35.2577505080263,25.897606178222,38.8446433137518,0,0
236.5,35.2721325322225,25.898758904194,38.8291085635834,0,0
236.6,35.2865100715542,25.8999099023733,38.8135800260726,0,0
236.7,35.3008831259159,25.9010591753495,38.7980576987346,0,0
236.8,35.3152516952056,25.9022067257085,38.7825415790859,0,0
236.9,35.3296157793237,25.9033525560324,38.7670316646439,0,0
237,35.3439753781737,25.9044966688992,38.7515279529271,0,0
237.1,35.358330491662,25.9056390668831,38.7360304414549,0,0
237.2,35.3726811196977,25.9067797525547,38.7205391277476,0,0
237.3,35.387027262193,25.9079187284803,38.7050540093267,0,0
237.4,35.4013689190627,25.9090559972228,38.6895750837144,0,0
237.5,35.4157060902247,25.910191561341,38.6741023484343,0,0
237.6,35.4300387755995,25.9113254233898,38.6586358010106,0,0
237.7,35.4443669751106,25.9124575859206,38.6431754389688,0,0
237.8,35.4586906886844,25.9135880514806,38.6277212598351,0,0
237.9,35.4730099162498,25.9147168226133,38.6122732611369,0,0
238,35.4873246577389,25.9158439018587,38.5968314404024,0,0
238.1,35.5016349130864,25.9169692917524,38.5813957951611,0,0
238.2,35.5159406822299,25.9180929948268,38.5659663229432,0,0
238.3,35.5302419651099,25.9192150136101,38.55054302128,0,0
238.4,35.5445387616693,25.9203353506269,38.5351258877038,0,0
238.5,35.5588310718543,25.9214540083979,38.5197149197478,0,0
238.6,35.5731188956137,25.92257098944,38.5043101149463,0,0
238.7,35.5874022328989,25.9236862962666,38.4889114708344,0,0
238.8,35.6016810836644,25.9247999313871,38.4735189849485,0,0
238.9,35.6159554478672,25.9259118973071,38.4581326548257,0,0
